group,pmid,pub_year,drug_name_pt,drug_id_pt,disease_name_pt,disease_id_pt,pmid_count_pair,n_pairs_pmid,n_drugs_pmid,n_diseases_pmid,pmid_has_one_drug_multi_diseases,pmid_has_one_disease_multi_drugs,pt_pairs_json,row_id,title,abstract,annotator_id,pubtator_agree,pt_pair_agree_json,other_relations,other_drug_name,other_disease_name,other_disease_id,other_drug_free_text,other_disease_free_text
pmid_single_rel,7575341,1995,Cephalexin,@CHEMICAL_Cephalexin,Wound Infection,@DISEASE_Wound_Infection,8,1,1,1,False,False,"[{""drug_name"": ""Cephalexin"", ""drug_id"": ""@CHEMICAL_Cephalexin"", ""disease_name"": ""Wound Infection"", ""disease_id"": ""@DISEASE_Wound_Infection"", ""pub_year"": 1995, ""pmid_count_pair"": 8}]",70,Common aerobic bacteria in post operative wound infection and their sensitivity pattern.,"Two hundred and four post-operative patients were examined and pus samples were collected with sterile cotton swabs from 64 patients with infected wounds. The samples were cultured aerobically and the isolates were identified as per standard methods. The prevalence rate of post-operative wound infection were 31.37% and the total number of bacterial isolates were 76 (37.25%). The isolates were identified up to their species level & they were E. coli, Staph. aureus, Kl. Pneumoniae, Ps. aeruginosa. Pr. vulgaris and S. pyogenes. Gram negative bacilli were the predominant organisms and among them E. coli was the most common. In antimicrobial susceptibility test Gentamycin and Cephalexin were found sensitive.",,,,,,,,,
pmid_multi_rel,31587447,2019,Folic Acid,@CHEMICAL_Folic_Acid,Alcohol Related Disorders,@DISEASE_Alcohol_Related_Disorders,11,2,1,2,True,False,"[{""drug_name"": ""Folic Acid"", ""drug_id"": ""@CHEMICAL_Folic_Acid"", ""disease_name"": ""Alcohol Related Disorders"", ""disease_id"": ""@DISEASE_Alcohol_Related_Disorders"", ""pub_year"": 2019, ""pmid_count_pair"": 11}, {""drug_name"": ""Folic Acid"", ""drug_id"": ""@CHEMICAL_Folic_Acid"", ""disease_name"": ""Acne Vulgaris"", ""disease_id"": ""@DISEASE_Acne_Vulgaris"", ""pub_year"": 2019, ""pmid_count_pair"": 8}]",71,"Depression, isotretinoin, and folic acid: A practical review.","Isotretinoin (ISO) is a first-generation retinoid discovered in 1952 and approved by the FDA for the treatment of nodulocystic acne in 1982. The anti-inflammatory properties of ISO have found its use in disorders other than acne. ISO can create psychiatric problems, including depression and suicidal ideation. These neuropsychiatric problems are very similar to disorders secondary to hyperhomocysteinemia (HHcy), vitamin B12, and folic acid (vitamin B9) deficiencies. Given that previous literature suggested folate supplementation improved the efficacy of traditional antidepressant medications, clinicians may wish to consider folate supplementation for patients with depression or possible depressive symptoms, such as acne patients with genetic susceptibility. Brain-derived neurotrophic factor may be a cytokine-specific screening biomarker in immune-based antidepressive therapy.",,,,,,,,,
pmid_multi_rel,38441571,2024,Pioglitazone,@CHEMICAL_Pioglitazone,Inflammation,@DISEASE_Inflammation,100,4,1,4,True,False,"[{""drug_name"": ""Pioglitazone"", ""drug_id"": ""@CHEMICAL_Pioglitazone"", ""disease_name"": ""Inflammation"", ""disease_id"": ""@DISEASE_Inflammation"", ""pub_year"": 2024, ""pmid_count_pair"": 100}, {""drug_name"": ""Pioglitazone"", ""drug_id"": ""@CHEMICAL_Pioglitazone"", ""disease_name"": ""Stomach Ulcer"", ""disease_id"": ""@DISEASE_Stomach_Ulcer"", ""pub_year"": 2024, ""pmid_count_pair"": 11}, {""drug_name"": ""Pioglitazone"", ""drug_id"": ""@CHEMICAL_Pioglitazone"", ""disease_name"": ""Ulcer"", ""disease_id"": ""@DISEASE_Ulcer"", ""pub_year"": 2024, ""pmid_count_pair"": 8}, {""drug_name"": ""Pioglitazone"", ""drug_id"": ""@CHEMICAL_Pioglitazone"", ""disease_name"": ""Mucositis"", ""disease_id"": ""@DISEASE_Mucositis"", ""pub_year"": 2024, ""pmid_count_pair"": 1}]",72,Enhanced upregulation of SIRT1 via pioglitazone and ligustrazine confers protection against ethanol-induced gastric ulcer in rats.,"Gastric ulcer is a disturbing disease that impacts many people worldwide. Pioglitazone (Piog), a thiazolidinedione, and ligustrazine (Ligu), a natural component of Ligusticum chuanxiong possess gastroprotective properties. However, the underlying mechanism is not well elucidated. The present study aimed to investigate the gastroprotective effects of Piog (15 mg/kg, p.o.), Ligu (15 mg/kg, p.o.), and their combination against ethanol-induced gastric ulcer in rats. Omeprazole (10 mg/kg) was used as a standard. Pre-treatment for 7 days with Piog, Ligu, and (Piog+Ligu) effectively alleviated ethanol-predisposed oxidative stress and inflammation through restoring HO-1, GSH, and SOD tissue levels and decreasing elevated MDA, TNF-α, ICAM, I-NOS, and IL-1β contents. Moreover, Piog, Ligu, and (Piog+Ligu) markedly inhibited the ethanol-induced increase of gastric NF-KB and BAX. In contrast, this pre-treatment regimen significantly accelerated protein expression of SIRT1, Nrf2, and Bcl-2, along with autophagic proteins, ATG5 and Beclin. Interestingly, macroscopic, histopathological examination and mucin content were in harmony with previous results, where pre-treatment with Piog, Ligu, and (Piog+Ligu) showed a declined mucosal injury as evidenced by the remarkable decrease of the ulcer area percentage by 62.3%, 38.7%, and 91.2%, respectively, compared to the ethanol-ulcerated group. In conclusion, Piog and Ligu exhibited remarkable gastroprotective properties. Our study was the first to show that Piog, Ligu, and (Piog+Ligu) ameliorated oxidative stress, inflammation, and apoptosis and accelerated the autophagic process via the upregulation of the upstream SIRT1 protein. It is worth mentioning that future studies are needed to pave the way for the clinical use of Piog and Ligu as gastro-protective agents.",,,,,,,,,
pmid_multi_rel,8781288,1996,Metformin,@CHEMICAL_Metformin,Hypertension,@DISEASE_Hypertension,99,2,1,2,True,False,"[{""drug_name"": ""Metformin"", ""drug_id"": ""@CHEMICAL_Metformin"", ""disease_name"": ""Hypertension"", ""disease_id"": ""@DISEASE_Hypertension"", ""pub_year"": 1996, ""pmid_count_pair"": 99}, {""drug_name"": ""Metformin"", ""drug_id"": ""@CHEMICAL_Metformin"", ""disease_name"": ""Hyperinsulinism"", ""disease_id"": ""@DISEASE_Hyperinsulinism"", ""pub_year"": 1996, ""pmid_count_pair"": 100}]",73,Decreased vascular reactivity in metformin-treated fructose-hypertensive rats.,"We have previously demonstrated that long-term metformin treatment prevents the development of hyperinsulinemia and hypertension in fructose-hypertensive (FH) rats; however, the exact nature of its antihypertensive effects remains elusive. Since hyperinsulinemia has been proposed to be a strong stimulus for norepinephrine (NE) release, the present study examined the effects of long-term metformin treatment (500 mg/kg/d for 10 weeks) on the reactivity of superior mesenteric arteries to NE in FH rats. Metformin treatment prevented the development of hyperinsulinemia and hypertension in FH rats. Mesenteric arteries from FH rats exhibited an increased cross-sectional area ([CSA] 0.45 +/- 0.07 mm2 v 0.32 +/- 0.05 in controls, P < .05), which was prevented by long-term metformin treatment (0.34 +/- 0.04 mm2, p > .05 v untreated FH). Interestingly, mesenteric arteries from metformin-treated fructose and control rats exhibited a reduction in maximum responsiveness to NE both with and without the endothelium. These data suggest that metformin directly reduces catecholamine constrictor responses in resistance arteries of rats, which may contribute to its antihypertensive effects in rats.",,,,,,,,,
pmid_multi_rel,21674173,2011,Montelukast,@CHEMICAL_montelukast,Eosinophilic Esophagitis,@DISEASE_Eosinophilic_Esophagitis,12,3,2,2,True,True,"[{""drug_name"": ""Montelukast"", ""drug_id"": ""@CHEMICAL_montelukast"", ""disease_name"": ""Eosinophilic Esophagitis"", ""disease_id"": ""@DISEASE_Eosinophilic_Esophagitis"", ""pub_year"": 2011, ""pmid_count_pair"": 12}, {""drug_name"": ""Montelukast"", ""drug_id"": ""@CHEMICAL_montelukast"", ""disease_name"": ""Esophagitis"", ""disease_id"": ""@DISEASE_Esophagitis"", ""pub_year"": 2011, ""pmid_count_pair"": 1}, {""drug_name"": ""Fluticasone"", ""drug_id"": ""@CHEMICAL_Fluticasone"", ""disease_name"": ""Eosinophilic Esophagitis"", ""disease_id"": ""@DISEASE_Eosinophilic_Esophagitis"", ""pub_year"": 2011, ""pmid_count_pair"": 91}]",74,Montelukast was inefficient in maintaining steroid-induced remission in adult eosinophilic esophagitis.,"Leukotriene D4 is produced by and functions as a chemotactic factor for eosinophils. Eosinophilic esophagitis (EoE) is characterized by esophageal eosinophilic infiltration, determining structural changes and dismotility symptoms. Montelukast, a selective leukotriene D4 receptor antagonist, has gained increasing consideration as a therapeutic agent for EoE. However, limited available information has shown that montelukast is not effective in reducing eosinophilic infiltration. Our paper aims at evaluating whether montelukast could be consider as a steroid-sparing therapy by assessing its efficacy in maintaining both clinical and histopathological remission achieved after topical corticosteroids in adult EoE patients. Eleven consecutively diagnosed adult EoE patients were prospectively studied. Esophageal biopsies were obtained before and after a 6-month treatment with fluticasone propionate 400 μg/twice a day. Immediately after that, montelukast 10 mg/day was instituted. A new endoscopy was foreseen after a new 3-month period, or as soon as the patients presented esophageal symptoms. Symptoms were assessed by using a questionnaire before and after fluticasone propionate treatment and after montelukast therapy. Eosinophils density into the esophageal epithelium and lamina propria was significantly reduced after a 6-month treatment with topical steroids (P = 0.003) and increased to levels similar to baseline level into the first 3 months after treatment with montelukast. Baseline symptom scores significantly decreased after treatment with topical steroids (P = 0.003) and increased again after montelukast therapy, but baseline levels improved. Montelukast was not efficient in maintaining the histopathological or clinical response achieved by topical steroids in adult EoE patients.",,,,,,,,,
pmid_multi_rel,26963196,2015,Folic Acid,@CHEMICAL_Folic_Acid,Orofacial Cleft 1,@DISEASE_Orofacial_Cleft_1,100,2,2,1,False,True,"[{""drug_name"": ""Folic Acid"", ""drug_id"": ""@CHEMICAL_Folic_Acid"", ""disease_name"": ""Orofacial Cleft 1"", ""disease_id"": ""@DISEASE_Orofacial_Cleft_1"", ""pub_year"": 2015, ""pmid_count_pair"": 100}, {""drug_name"": ""Cyanocobalamin"", ""drug_id"": ""@CHEMICAL_Vitamin_B_12"", ""disease_name"": ""Orofacial Cleft 1"", ""disease_id"": ""@DISEASE_Orofacial_Cleft_1"", ""pub_year"": 2015, ""pmid_count_pair"": 3}]",75,Genetic Variants in Folate and Cobalamin Metabolism-Related Genes in Nonsyndromic Cleft Lip and/or Palate.,"The aim of this study was to evaluate the association of the polymorphisms in TCN2 (rs1801198) gene and in MTRR (rs1801394) gene with nonsyndromic cleft lip and/or palate (NSCL/P) in a Brazilian population. Genomic DNA was extracted from buccal cells. The polymorphisms in TCN2 (rs1801198) and MTRR (rs1801394) genes were genotyped by carrying out real-time PCR and Taqman assay. Chi-square test was used to determine the association between genotype and allele frequencies with NSCL/P and NSCL/P subgroups (cleft lip only, cleft lip and palate, and cleft palate only). Eight hundred and sixty seven unrelated individuals (401 cases with NSCL/P and 466 individuals without cleft) were evaluated. Genotype distributions of TCN2 and MTRR polymorphisms were in Hardy-Weinberg equilibrium. The TCN2 polymorphic genotype GG was identified in 16.7% of the NSCL/P group and in 14.1% of the non-cleft group (p>0.05). Similarly, the frequency of MTRR genotype (GG) was similar in NSCL/P group (15.5%) and control group (17.8%) (p>0.05). Multivariate analysis showed an association between MTRR and the subgroup that the mother smoked during pregnancy (p=0.039). Our findings did not demonstrate an association between TCN2 polymorphisms and NSCL/P, however suggests an association between MTRR and NSCL/P etiology.",,,,,,,,,
pmid_single_rel,11145928,2001,Estradiol,@CHEMICAL_Estradiol,Vascular System Injuries,@DISEASE_Vascular_System_Injuries,33,1,1,1,False,False,"[{""drug_name"": ""Estradiol"", ""drug_id"": ""@CHEMICAL_Estradiol"", ""disease_name"": ""Vascular System Injuries"", ""disease_id"": ""@DISEASE_Vascular_System_Injuries"", ""pub_year"": 2001, ""pmid_count_pair"": 33}]",76,Estrogen and angiogenesis: A review.,"Multiple lines of evidence suggest that estrogen directly modulates angiogenesis via effects on endothelial cells. Under physiological conditions, angiogenesis is routinely observed in the uterus in association with fluctuations in the levels of circulating estradiol and other sex steroids. In pathological circumstances, such as breast cancer, a clear association between estrogen, estrogen receptor expression by endothelial cells, angiogenic activity, and/or tumor invasiveness has been made. Studies performed in our laboratory have revealed that estradiol accelerates functional endothelial recovery after arterial injury. Despite these consistent observations, the mechanisms by which estrogen regulates angiogenesis under physiological and pathological circumstances have not been defined.",,,,,,,,,
pmid_multi_rel,25562034,2014,Amoxicillin,@CHEMICAL_Amoxicillin_Potassium_Clavulanate_Combination,Pulmonary Disease Chronic Obstructive,@DISEASE_Pulmonary_Disease_Chronic_Obstructive,46,2,2,1,False,True,"[{""drug_name"": ""Amoxicillin"", ""drug_id"": ""@CHEMICAL_Amoxicillin_Potassium_Clavulanate_Combination"", ""disease_name"": ""Pulmonary Disease Chronic Obstructive"", ""disease_id"": ""@DISEASE_Pulmonary_Disease_Chronic_Obstructive"", ""pub_year"": 2014, ""pmid_count_pair"": 46}, {""drug_name"": ""Prednisolone"", ""drug_id"": ""@CHEMICAL_Prednisolone"", ""disease_name"": ""Pulmonary Disease Chronic Obstructive"", ""disease_id"": ""@DISEASE_Pulmonary_Disease_Chronic_Obstructive"", ""pub_year"": 2014, ""pmid_count_pair"": 100}]",77,Necessity of amoxicillin clavulanic acid in addition to prednisolone in mild-to-moderate COPD exacerbations.,"The effectiveness of antibiotics in chronic obstructive pulmonary disease (COPD) exacerbations is still a matter of debate, especially in outpatients with an intermediate probability of bacterial infection. In this study, 35 COPD outpatients diagnosed by their chest physician with moderately severe COPD exacerbation, but without pneumonia, were randomised in a double blind, placebo-controlled study. Patients had one or two of the following characteristics: a positive Gram's stain of the sputum, 2 or more exacerbations in the previous year, a decrease in lung function of >200 mL and >12%. Patients received amoxicillin clavulanic acid (500/125 mg three times daily) or placebo for 7 days, always combined with a course of prednisolone (30 mg/day) for 7 days. Primary outcome was duration of the exacerbation. Additionally, we measured severity of the exacerbation, health-related quality of life, sputum parameters, number of relapses within 28 days and the number of re-exacerbations within 4 months after the study. There was no difference observed in time to resolution of the exacerbation between the two groups (HR=1.12; (95% CI 0.5 to 2.3; p=0.77)), nor in any other treatment parameter. We detected no evidence for the effectiveness of addition of antibiotics to prednisolone for COPD exacerbations of moderate severity and with intermediate probability of bacterial infection in this underpowered study. More placebo-controlled studies are needed to properly define subgroups of COPD outpatients in which antibiotics are of additional value. clinical trial registered with http://www.trialregister.nl/(NTR351).",,,,,,,,,
pmid_multi_rel,12526727,2003,Prednisolone,@CHEMICAL_Prednisolone,Hoarseness,@DISEASE_Hoarseness,16,2,1,2,True,False,"[{""drug_name"": ""Prednisolone"", ""drug_id"": ""@CHEMICAL_Prednisolone"", ""disease_name"": ""Hoarseness"", ""disease_id"": ""@DISEASE_Hoarseness"", ""pub_year"": 2003, ""pmid_count_pair"": 16}, {""drug_name"": ""Prednisolone"", ""drug_id"": ""@CHEMICAL_Prednisolone"", ""disease_name"": ""Erythema Palmare Hereditarium"", ""disease_id"": ""@DISEASE_Erythema_Palmare_Hereditarium"", ""pub_year"": 2003, ""pmid_count_pair"": 2}]",78,Palmar erythema and hoarseness: an unusual clinical presentation of sarcoidosis.,Palmar erythema is a very unusual manifestation of sarcoidosis. We report on a patient whose presenting features of sarcoidosis were palmar erythema and a hoarse voice. The diagnosis was confirmed by palmar skin biopsy and the patient responded well to treatment with prednisolone.,,,,,,,,,
pmid_single_rel,24889583,2014,Clindamycin,@CHEMICAL_Clindamycin,Shock Septic,@DISEASE_Shock_Septic,100,1,1,1,False,False,"[{""drug_name"": ""Clindamycin"", ""drug_id"": ""@CHEMICAL_Clindamycin"", ""disease_name"": ""Shock Septic"", ""disease_id"": ""@DISEASE_Shock_Septic"", ""pub_year"": 2014, ""pmid_count_pair"": 100}]",79,Lesson of the month 2: toxic shock syndrome.,"Toxic shock syndrome (TSS) represents a fascinating example of immune activation caused by infection resulting in a dramatic and challenging clinical syndrome. TSS is commonly associated with tampon use and still causes significant morbidity and mortality in young healthy women. A misconception is that TSS presents with a skin rash and only occurs in women and children; however, it can occur in males and can present without skin changes. TSS presents initially as a febrile illness and within a few hours can progress to severe hypotension and multiple organ failure (MOF). Staphylococcus aureus and group A beta haemolytic streptococcus (GABHS) can secrete toxins from a small or hidden focus of infection and hence blood culture and sensitivity (C+S) tests can be negative, thereby making diagnosing this condition challenging. Clindamycin is superior to penicillin in the treatment of this condition and significantly decreases the mortality rate in TSS. However, there is also an important role for intravenous immunoglobulins (IVIG). Early intensive care unit (ICU) as well as surgical team involvement (in selected cases) is required to avoid mortality which may approach 70%.",,,,,,,,,
pmid_single_rel,30344172,2018,Tramadol,@CHEMICAL_Tramadol,Depression Postpartum,@DISEASE_Depression_Postpartum,6,1,1,1,False,False,"[{""drug_name"": ""Tramadol"", ""drug_id"": ""@CHEMICAL_Tramadol"", ""disease_name"": ""Depression Postpartum"", ""disease_id"": ""@DISEASE_Depression_Postpartum"", ""pub_year"": 2018, ""pmid_count_pair"": 6}]",80,"Protocol for a randomised, double-blind, placebo-controlled trial to explore the effect of tramadol in the prevention of postpartum depression (ETPPD).","Postpartum depression is one of the most commonly experienced psychological disorders for women patients undergoing caesarean section, which accounts for about one-third of puerpera worldwide. Tramadol, a commonly used analgesic with an inhibitory effect on the reuptake of norepinephrine and serotonin, is an effective and well-tolerated agent for analgesia after caesarean section. Based on the role of changes in the postpartum levels of serotonin and norepinephrine in postpartum depression, we speculated that postoperative intravenous analgesia using tramadol may decrease the incidence of postpartum depression for caesarean patients. Therefore, this trial aimed to explore the effect of tramadol in the prevention of postpartum depression. A randomised double-blind placebo-controlled trial will be performed and 1230 singleton parturients will be randomised to receive patient-controlled intravenous analgesia with tramadol or hydromorphone, or patient-controlled epidural analgesia with ropivacaine. The primary outcome of this trial will be the incidence of postpartum depression at 4 weeks after the caesarean section, together with the collection of the relevant data during hospitalisation and at 3 months after the caesarean section. Subgroup data according to the preoperative depression score will be analysed. Demographic characteristics, postoperative analgesic effects and postoperative recovery score will also be summarised and presented. The current trial protocol was approved by the Institutional Ethics Committee of Xinqiao Hospital (ID: 2017-026), Third Military Medical University, Chongqing, China. The results of this trial will be disseminated at scientific meetings and in a peer-reviewed journal. NCT03309163; Pre-results.",,,,,,,,,
pmid_single_rel,8557727,1995,Estradiol,@CHEMICAL_Estradiol,Bone Diseases,@DISEASE_Bone_Diseases,100,1,1,1,False,False,"[{""drug_name"": ""Estradiol"", ""drug_id"": ""@CHEMICAL_Estradiol"", ""disease_name"": ""Bone Diseases"", ""disease_id"": ""@DISEASE_Bone_Diseases"", ""pub_year"": 1995, ""pmid_count_pair"": 100}]",81,Prevention of bone loss by percutaneous estradiol implants in ovariectomized rats.,"This study was conducted to investigate whether hydroxyapatite (HAP) is appropriate as a percutaneous drug carrier for estradiol (E2) for the suppression of bone loss. Ten-week-old female Sprague-Dawley rats were subjected either to bilateral ovariectomy (OVX) or to sham surgery (control). Ovariectomized rats were implanted percutaneously with E2-HAP disks containing low, medium or high doses of estradiol (50, 250, or 500 micrograms E2/rat, respectively). Ovariectomized rats without implant and OVX rats implanted only with HAP served as additional controls. All rats were sacrificed 90 days after surgery. At the end of the experiment, bone mineral density of the lumbar spine was measured by dual energy X-ray absorption, and serum E2 was assayed by radioimmunoassay. The bone mineral density of OVX and HAP-treated OVX rats decreased by 18% compared to sham surgery rats, but decreased by only 13, 7, and 3% in rats treated with 50, 250, and 500 micrograms E2/rat, respectively. The in vitro release of E2 from E2-HAP devices was determined by an HPLC method. Estradiol release from the HAP devices followed almost a zero-order kinetics. Estradiol remained intact in E2-HAP implants for up to six months when stored at 5, 25, and 40 degrees C. This study indicates that E2-HAP implants are effective in suppressing bone loss in the spine of OVX rats in a dose-dependent manner.",,,,,,,,,
pmid_single_rel,22029677,2011,Prednisolone,@CHEMICAL_Prednisolone,Lymphoma Large B Cell Diffuse,@DISEASE_Lymphoma_Large_B_Cell_Diffuse,86,1,1,1,False,False,"[{""drug_name"": ""Prednisolone"", ""drug_id"": ""@CHEMICAL_Prednisolone"", ""disease_name"": ""Lymphoma Large B Cell Diffuse"", ""disease_id"": ""@DISEASE_Lymphoma_Large_B_Cell_Diffuse"", ""pub_year"": 2011, ""pmid_count_pair"": 86}]",82,Composite diffuse large B-cell lymphoma and CD20-positive peripheral T-cell lymphoma.,"Composite lymphoma is defined as two or more distinct types of lymphoma in a single anatomical site. Among various combinations, composite B-cell and T-cell non-Hodgkin's lymphomas (CBTL) are very infrequent. Herein we describe a 66-year-old female with CBTL presenting with lymphadenopathy, multiple bone lesions and an epidural tumor. Light microscopic examination of a biopsied cervical node revealed a dual population of lymphoid cells: sheets of large cells admixed with medium-sized cells. The large cells expressed B-cell markers and showed immunoglobulin light chain restriction, consistent with diffuse large B-cell lymphoma (DLBCL). The medium-sized cells were positive for CD20 as well as T-cell markers. Because polymerase chain reaction amplification showed monoclonal rearrangement of the T-cell receptor β chain gene, this population was compatible with peripheral T-cell lymphoma not otherwise specified (PTCL-NOS). We therefore made a diagnosis of composite DLBCL and CD20-positive PTCL-NOS. Complete remission was achieved after six cycles of R-CHOP regimen (rituximab, doxorubicin, vincristine, cyclophosphamide and prednisolone). This is the first report of CD20-positive PTCL-NOS associated with composite lymphoma. Moreover, a literature review of composite DLBCL and PTCL-NOS indicates that this rare clinical entity may be featured by efficacy of systemic chemotherapy in spite of prevalent extranodal lesions.",,,,,,,,,
pmid_multi_rel,23700194,2013,Sitagliptin,@CHEMICAL_Sitagliptin_Phosphate,Cardiovascular Diseases,@DISEASE_Cardiovascular_Diseases,68,3,1,3,True,False,"[{""drug_name"": ""Sitagliptin"", ""drug_id"": ""@CHEMICAL_Sitagliptin_Phosphate"", ""disease_name"": ""Cardiovascular Diseases"", ""disease_id"": ""@DISEASE_Cardiovascular_Diseases"", ""pub_year"": 2013, ""pmid_count_pair"": 68}, {""drug_name"": ""Sitagliptin"", ""drug_id"": ""@CHEMICAL_Sitagliptin_Phosphate"", ""disease_name"": ""Diarrhea"", ""disease_id"": ""@DISEASE_Diarrhea"", ""pub_year"": 2013, ""pmid_count_pair"": 26}, {""drug_name"": ""Sitagliptin"", ""drug_id"": ""@CHEMICAL_Sitagliptin_Phosphate"", ""disease_name"": ""Pancreatitis"", ""disease_id"": ""@DISEASE_Pancreatitis"", ""pub_year"": 2013, ""pmid_count_pair"": 39}]",83,Safety and tolerability of sitagliptin in type 2 diabetes: pooled analysis of 25 clinical studies.,"In a previous pooled analysis of 19 double-blind clinical studies conducted by Merck, which included data available as of July 2009 on 10,246 patients with type 2 diabetes (T2DM), treatment with sitagliptin was shown to be generally well tolerated compared with treatment with control agents. As the sitagliptin clinical development program continues, additional studies with sitagliptin have been completed. The present analysis updates the safety and tolerability assessment of sitagliptin by examining pooled data from 25 double-blind clinical studies. The present analysis included data from 14,611 patients in 25 studies with T2DM who received either sitagliptin 100 mg/day (n = 7,726; sitagliptin group) or a comparator agent (n = 6,885; non-exposed group). These studies represent all randomized, double-blind trials conducted by Merck that included patients treated with the usual clinical dose of sitagliptin (100 mg/day) for between 12 weeks and 2 years, and for which results were available as of December 2011. These studies assessed sitagliptin, versus comparator agents, taken as monotherapy, initial combination therapy with metformin or pioglitazone, or as add-on combination therapy with other antihyperglycemic agents (metformin, pioglitazone, a sulfonylurea ± metformin, insulin ± metformin, or metformin + pioglitazone or rosiglitazone). Patient-level data from each study were used to evaluate between-group differences in the exposure-adjusted incidence rates of adverse events (AEs). Overall incidence rates of AEs and drug-related AEs were higher in the non-exposed group compared with the sitagliptin group. Incidence rates of specific AEs were generally similar between the two groups, except for higher incidence rates of hypoglycemia related to the greater use of a sulfonylurea and diarrhea related to the greater use of metformin in the non-exposed group, and of constipation in the sitagliptin group. Treatment with sitagliptin was not associated with an increased risk of major adverse cardiovascular events, malignancy, or pancreatitis. In this updated pooled safety analysis of data from 14,611 patients with T2DM, sitagliptin 100 mg/day was generally well tolerated in clinical trials of up to 2 years in duration.",,,,,,,,,
pmid_multi_rel,36348987,2022,Atorvastatin,@CHEMICAL_Atorvastatin,Atrial Flutter,@DISEASE_Atrial_Flutter,3,2,2,2,False,False,"[{""drug_name"": ""Atorvastatin"", ""drug_id"": ""@CHEMICAL_Atorvastatin"", ""disease_name"": ""Atrial Flutter"", ""disease_id"": ""@DISEASE_Atrial_Flutter"", ""pub_year"": 2022, ""pmid_count_pair"": 3}, {""drug_name"": ""Rivaroxaban"", ""drug_id"": ""@CHEMICAL_Rivaroxaban"", ""disease_name"": ""Abdominal Injuries"", ""disease_id"": ""@DISEASE_Abdominal_Injuries"", ""pub_year"": 2022, ""pmid_count_pair"": 3}]",84,Atraumatic splenic rupture in a patient treated with rivaroxaban: A case report and a narrative review.,"Atraumatic splenic rupture (ASR) is a rare condition mostly associated with neoplastic, infectious, and inflammatory diseases. ASR associated with drug treatment is even rarer. In this case report, we highlight an unusual complication of the direct oral anticoagulant rivaroxaban. A 64-year-old male patient was admitted to the emergency department with complaints of faintness and diffuse abdominal cramps. The patient had no history of recent trauma. Clinical examination revealed hemodynamic instability with a moderate response to filling and mild abdominal discomfort on palpation. His medical history included chronic hypertension, constipation, and recent atrial flutter ablation. The patient was taking amiodarone, bisoprolol, atorvastatin, and rivaroxaban. Splenic rupture was diagnosed several hours later on contrast-enhanced abdominal computed tomography scan. Massive blood transfusions and emergency laparotomy for splenectomy were performed. Anatomopathological analysis did not reveal any neoplastic, inflammatory, or infectious causes. The patient was successfully discharged from the intensive care unit 3 days later. Clinicians must consider the possibility of ASR as a complication of rivaroxaban in patients with abdominal tenderness and hemodynamic instability. Unfortunately, clinical presentation is not always typical of a ruptured spleen. Delayed diagnosis can be life threatening or fatal. Splenectomy via laparotomy remains the best therapeutic option in cases of splenic rupture in unstable patients on direct oral anticoagulants.",,,,,,,,,
pmid_multi_rel,11866871,2002,Simvastatin,@CHEMICAL_Simvastatin,Cardiomegaly,@DISEASE_Cardiomegaly,24,3,1,3,True,False,"[{""drug_name"": ""Simvastatin"", ""drug_id"": ""@CHEMICAL_Simvastatin"", ""disease_name"": ""Cardiomegaly"", ""disease_id"": ""@DISEASE_Cardiomegaly"", ""pub_year"": 2002, ""pmid_count_pair"": 24}, {""drug_name"": ""Simvastatin"", ""drug_id"": ""@CHEMICAL_Simvastatin"", ""disease_name"": ""Hypertrophy Left Ventricular"", ""disease_id"": ""@DISEASE_Hypertrophy_Left_Ventricular"", ""pub_year"": 2002, ""pmid_count_pair"": 14}, {""drug_name"": ""Simvastatin"", ""drug_id"": ""@CHEMICAL_Simvastatin"", ""disease_name"": ""Miosis"", ""disease_id"": ""@DISEASE_Miosis"", ""pub_year"": 2002, ""pmid_count_pair"": 1}]",85,Effects of simvastatin on activities of endogenous antioxidant enzymes and angiotensin-converting enzyme in rat myocardium with pressure-overload cardiac hypertrophy.,"To investigate effects of simvastatin (Sim) on the activities of antioxidant enzymes and angiotensin-converting enzyme in rat myocardium with pressure-overload cardiac hypertrophy. Left ventricular hypertrophy (LVH) was induced by partly constricting rat abdominal aorta between the left and right renal artery. Rats were given ig Sim 1.8 and 3.6 mg . kg-1 . d-1 for 8 weeks following 6 weeks aortic constriction. Activities of antioxidant enzymes and angiotensin-converting enzyme, and lipid peroxidation of left ventricular (LV) tissue were determined. Contents of angiotensin II and thiobarbituric acid reactive substances (TBARS), and activity of ACE in LVH group (n = 8) were increased by 163 %, 90 %, and 130 %, respectively (P < 0.01)compared with sham-operated group (n = 7), and were decreased by 30 %, 37 %, and 51 %, respectively (P < 0.01) in high dosage Sim treatment group (n = 9) compared with LVH group. Activities of catalase and glutathione peroxidase of LV tissue in LVH group were decreased by 29 % and 23 % (P < 0.01) compared with sham-operated group, and were increased by 32 % and 22 % (P < 0.01) in high dosage Sim treatment group compared with LVH group. Activity of Cu, Zn-superoxide dismutase (SOD) of LV tissue was increased by 33 % in LVH group compared with sham-operated group. Sim treatment did not significantly affect activity of Cu,Zn-SOD. Alteration of redox status in myocardium is associated with cardiac hypertrophy and inhibitory effects of Sim on cardiac hypertrophy in rats model might be linked to its antioxidant effects.",,,,,,,,,
